date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:30:07	603644/603644	---M--	200	added ('OK')	image/png	etag:%225ee76e30-935fc%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/ecommerce.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/ecommerce.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:07	80205/80205	---M--	200	added ('OK')	image/png	etag:%225ee76e30-1394d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/more-brown.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/more-brown.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:07	744013/744013	---M--	200	added ('OK')	image/png	etag:%225ee76e30-b5a4d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/blog-posts.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/examples/blog-posts.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:07	18457/18457	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/nucleo-icons.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/nucleo-icons.html	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:07	400198/400198	---M--	200	added ('OK')	image/png	etag:%225ee76e30-61b46%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/responsive.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/presentation-page/responsive.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:10	2839/2839	---M--	200	added ('OK')	image/jpeg	etag:%2271f27cc9ae3528b385ee7716c650d0bd%22	https://s3.amazonaws.com/creativetim_bucket/photos/139481/thumb.jpg?1485460613	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/139481/thumb47ae.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:11	3301/3301	---M--	200	added ('OK')	image/jpeg	etag:%2209edf383676a24aa41a437cffef75b27%22	https://s3.amazonaws.com/creativetim_bucket/photos/152441/thumb.jpg?1488233314	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/152441/thumb7503.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:12	3117/3117	---M--	200	added ('OK')	image/jpeg	etag:%22d2a49e5275897e8f10fdfe60681785fc%22	https://s3.amazonaws.com/creativetim_bucket/photos/77627/thumb.jpg?1487360092	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/77627/thumb653f.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:13	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2001%20Jun%202021%2006:30:11%20GMT	https://s3.amazonaws.com/uifaces/faces/twitter/mlane/128.jpg	D:/Websites/PaperUIPro/s3.amazonaws.com/uifaces/faces/twitter/mlane/128.a0.delayed	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:14	2571/2571	---M--	200	added ('OK')	image/jpeg	etag:%22e5bc79ccd8e1f12f4278dabc356e5bf7%22	https://s3.amazonaws.com/creativetim_bucket/photos/125268/thumb.jpeg?1497799215	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/125268/thumbaf08.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:15	23354/23354	---M--	200	added ('OK')	image/jpeg	etag:%22fb03f6a7d2223765d4bcd2b60729c5fc%22	https://s3.amazonaws.com/creativetim_bucket/photos/123334/thumb.JPG?1479459618	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/123334/thumb8cd6.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:16	24691/24691	---M--	200	added ('OK')	image/png	etag:%222aa8019f139b81d697653d1c2221a533%22	https://s3.amazonaws.com/creativetim_bucket/photos/18/thumb.png?1431433244	D:/Websites/PaperUIPro/s3.amazonaws.com/creativetim_bucket/photos/18/thumbc4d4.png	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:16	30939/30939	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-78db%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/vodafone.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/vodafone.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:16	25468/25468	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-637c%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/microsoft.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/microsoft.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:16	34844/34844	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-881c%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/harvard.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/harvard.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:16	32220/32220	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-7ddc%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/stanford.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/demo/stanford.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/presentation.html)
08:30:17	18975/18975	---M-Z	200	added ('OK')	text/css	etag:W/%224a1f-CpG1pd4Wh0E5j9AIekidg+v/Nr4%22	https://cdn.jsdelivr.net/docsearch.js/2/docsearch.min.css	D:/Websites/PaperUIPro/cdn.jsdelivr.net/docsearch.js/2/docsearch.min.css	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:17	22990/22990	---M-Z	200	added ('OK')	text/css	etag:W/%225ee76e30-59ce%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/docs.min.css	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/docs.min.css	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:18	31864/31864	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/file-structure.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/file-structure.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:18	29853/29853	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/build-tools.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/build-tools.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:18	38286/38286	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/alerts.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/alerts.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:18	34349/34349	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/badge.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/badge.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:19	32097/32097	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/breadcrumb.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/breadcrumb.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:19	59949/59949	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/buttons.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/buttons.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:19	79440/79440	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/card.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/card.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:19	37893/37893	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/carousel.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/carousel.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:20	44711/44711	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/collapse.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/collapse.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:20	53756/53756	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/dropdowns.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/dropdowns.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:20	91158/91158	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/forms.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/forms.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:20	28564/28564	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/google-maps.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/google-maps.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:21	31869/31869	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/info-areas.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/info-areas.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:21	34841/34841	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/images.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/images.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:21	79643/79643	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/modal.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/modal.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:21	54098/54098	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/navs.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/navs.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:22	28596/28596	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/nucleo-icons.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/nucleo-icons.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:22	80305/80305	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/navbar.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/navbar.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:22	45236/45236	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/pagination.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/pagination.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:22	41392/41392	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/parallax.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/parallax.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:23	37903/37903	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/popovers.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/popovers.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:23	44370/44370	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/progress.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/progress.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:23	48267/48267	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/tables.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/tables.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:23	38200/38200	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/tooltips.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/tooltips.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:24	38901/38901	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/typography.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/components/typography.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:24	31257/31257	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/datetimepicker.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/datetimepicker.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:24	30103/30103	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/bootstrap-switch.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/bootstrap-switch.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:25	35847/35847	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/fileupload-jasny.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/fileupload-jasny.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:25	28832/28832	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/jquery-tagsinput.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/jquery-tagsinput.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:25	45170/45170	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/photoswipe.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/photoswipe.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:25	30011/30011	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/select-bootstrap.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/select-bootstrap.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:26	29900/29900	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:48:49%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/sliders.html	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/docs/1.0/plugins/sliders.html	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:26	49479/49479	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-c147%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/docs.min.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/docs.min.js	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:26	5332/5332	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-14d4%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/anchor.min.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/anchor.min.js	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:27	10917/10917	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-2aa5%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/clipboard.min.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/clipboard.min.js	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:27	32283/32283	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-7e1b%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/holder.min.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/vendor/holder.min.js	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:27	3737/3737	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee76e30-e99%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/demo/src/application.js	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/demo/src/application.js	(from https://demos.creative-tim.com/paper-kit-2-pro/docs/1.0/getting-started/introduction.html)
08:30:28	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2006:30:27%20GMT	https://demos.creative-tim.com/paper-kit-2-pro/www.creative-tim.com	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/www.creative-tim.com	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:28	610069/610069	---M--	200	added ('OK')	image/png	etag:%225ee76e31-94f15%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/video-placeholder.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/video-placeholder.png	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:28	268442/268442	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-4189a%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jan-sendereks.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jan-sendereks.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:29	321509/321509	---M--	200	added ('OK')	image/png	etag:%225ee76e30-4e7e5%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/ipad.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/ipad.png	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:30	355481/355481	---M--	200	added ('OK')	image/png	etag:%225ee76e30-56c99%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/iphone.png	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/iphone.png	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:30	1575664/1575664	---M--	200	added ('OK')	video/mp4	etag:%225ee76e31-180af0%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/video/fireworks.mp4	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/video/fireworks.mp4	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:30	315499/315499	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-4d06b%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/the-how-photographer.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/the-how-photographer.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	492941/492941	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-7858d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/stephanie-krist.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/stephanie-krist.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	182164/182164	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-2c794%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/miguel-perales.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/miguel-perales.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	369071/369071	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-5a1af%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/federico-beccari.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/federico-beccari.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	282106/282106	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-44dfa%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/roger-keller.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/roger-keller.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	143371/143371	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-2300b%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/joshua-earlesz.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/joshua-earlesz.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:31	129354/129354	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-1f94a%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jeff-sheldon.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jeff-sheldon.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:32	284101/284101	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-455c5%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/rawpixel-comm.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/rawpixel-comm.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:32	160137/160137	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-27189%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jeremy-yap.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/jeremy-yap.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:32	113453/113453	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-1bb2d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/val-vesa.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/val-vesa.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:32	343917/343917	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e31-53f6d%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/rodrigo-ardilha.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/rodrigo-ardilha.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
08:30:32	160489/160489	---M--	200	added ('OK')	image/jpeg	etag:%225ee76e30-272e9%22	https://demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/forest-bg.jpg	D:/Websites/PaperUIPro/demos.creative-tim.com/paper-kit-2-pro/assets/img/sections/forest-bg.jpg	(from https://demos.creative-tim.com/paper-kit-2-pro/sections.html)
